Data,Produto,Quantidade Vendida,Preço Unitário,Total de Vendas,Lucro,Despesas,Promoções,Categoria
23/08/2023,Passeio Cristo Redentor (Carro),1,1048.19,1048.19,678.94,369.25,Não,Passeios Locais
23/08/2023,Tour Búzios (Van),3,515.56,1546.68,1014.63,532.05,Sim,Viagens Longas
23/08/2023,Passeio Cristo Redentor (Carro),3,967.31,2901.93,1870.8,1031.13,Não,Passeios Locais
23/08/2023,City Tour Completo (Van),1,245.54,245.54,135.31,110.23,Não,City Tour
23/08/2023,Passeio Cristo Redentor (Carro),3,672.7,2018.1,1122.07,896.03,Sim,Passeios Locais
24/08/2023,Tour Petrópolis (Carro),1,1434.33,1434.33,939.12,495.21,Não,Viagens Longas
24/08/2023,Translado Aeroporto Santos Dumont,2,172.78,345.56,215.88,129.68,Não,Translados
24/08/2023,Tour Búzios (Van),3,242.96,728.88,410.06,318.82,Não,Viagens Longas
24/08/2023,Tour Petrópolis (Carro),2,642.43,1284.86,959.14,325.72,Não,Viagens Longas
24/08/2023,City Tour Completo (Van),3,1184.29,3552.87,2178.12,1374.75,Sim,City Tour
24/08/2023,Aluguel Carro Executivo,2,461.4,922.8,597.34,325.46,Sim,Serviço Privado
24/08/2023,Passeio Cristo Redentor (Carro),3,728.03,2184.09,1396.66,787.43,Não,Passeios Locais
25/08/2023,City Tour Completo (Van),3,1186.45,3559.35,2496.07,1063.28,Sim,City Tour
25/08/2023,Translado Aeroporto Galeão,1,1324.89,1324.89,781.13,543.76,Sim,Translados
25/08/2023,Tour Petrópolis (Carro),3,351.35,1054.05,595.53,458.52,Não,Viagens Longas
25/08/2023,Passeio Cristo Redentor (Carro),3,1180.69,3542.07,2349.71,1192.36,Não,Passeios Locais
25/08/2023,Translado Aeroporto Santos Dumont,1,207.53,207.53,133.21,74.32,Não,Translados
26/08/2023,Aluguel Carro Executivo,2,608.43,1216.86,807.46,409.4,Sim,Serviço Privado
26/08/2023,City Tour Completo (Van),1,1029.52,1029.52,572.83,456.69,Não,City Tour
26/08/2023,Passeio Pão de Açúcar (Carro),1,811.08,811.08,583.67,227.41,Sim,Passeios Locais
26/08/2023,Translado Aeroporto Santos Dumont,2,244.81,489.62,290.65,198.97,Não,Translados
26/08/2023,Aluguel Van Corporativa,1,523.01,523.01,294.63,228.38,Não,Serviço Privado
27/08/2023,Tour Petrópolis (Carro),1,1098.37,1098.37,673.97,424.4,Sim,Viagens Longas
27/08/2023,Translado Aeroporto Galeão,2,350.69,701.38,478.03,223.35,Sim,Translados
27/08/2023,City Tour Completo (Van),1,418.84,418.84,300.23,118.61,Sim,City Tour
27/08/2023,Tour Arraial do Cabo (Van),2,1207.19,2414.38,1772.99,641.39,Não,Viagens Longas
27/08/2023,Translado Aeroporto Galeão,3,252.81,758.43,450.69,307.74,Não,Translados
28/08/2023,Tour Arraial do Cabo (Van),2,785.82,1571.64,888.57,683.07,Não,Viagens Longas
28/08/2023,Aluguel Carro Executivo,3,426.01,1278.03,793.54,484.49,Sim,Serviço Privado
28/08/2023,Translado Aeroporto Santos Dumont,1,1293.86,1293.86,878.9,414.96,Sim,Translados
29/08/2023,City Tour Completo (Van),1,1332.71,1332.71,894.23,438.48,Não,City Tour
29/08/2023,Aluguel Van Corporativa,1,1210.96,1210.96,769.02,441.94,Não,Serviço Privado
29/08/2023,Passeio Cristo Redentor (Carro),2,480.74,961.48,634.28,327.2,Sim,Passeios Locais
29/08/2023,Passeio Pão de Açúcar (Carro),2,956.88,1913.76,1286.16,627.6,Não,Passeios Locais
29/08/2023,Aluguel Carro Executivo,1,1037.78,1037.78,636.27,401.51,Sim,Serviço Privado
29/08/2023,Translado Aeroporto Galeão,1,996.72,996.72,650.43,346.29,Não,Translados
29/08/2023,Tour Arraial do Cabo (Van),3,1259.48,3778.44,2591.15,1187.29,Não,Viagens Longas
30/08/2023,Tour Petrópolis (Carro),2,295.98,591.96,350.34,241.62,Não,Viagens Longas
30/08/2023,City Tour Completo (Van),1,196.14,196.14,138.15,57.99,Não,City Tour
30/08/2023,Aluguel Carro Executivo,2,1367.3,2734.6,1627.72,1106.88,Sim,Serviço Privado
30/08/2023,Aluguel Carro Executivo,3,1054.71,3164.13,2171.94,992.19,Não,Serviço Privado
30/08/2023,Tour Búzios (Van),2,744.57,1489.14,1085.12,404.02,Não,Viagens Longas
30/08/2023,Translado Aeroporto Santos Dumont,3,155.71,467.13,300.75,166.38,Sim,Translados
30/08/2023,Passeio Pão de Açúcar (Carro),2,1332.26,2664.52,1641.31,1023.21,Não,Passeios Locais
31/08/2023,City Tour Completo (Van),1,1492.84,1492.84,995.55,497.29,Sim,City Tour
31/08/2023,Passeio Pão de Açúcar (Carro),3,800.92,2402.76,1695.69,707.07,Não,Passeios Locais
31/08/2023,Aluguel Carro Executivo,3,742.67,2228.01,1325.02,902.99,Não,Serviço Privado
31/08/2023,Aluguel Van Corporativa,2,1051.25,2102.5,1243.86,858.64,Sim,Serviço Privado
31/08/2023,Aluguel Carro Executivo,2,1341.43,2682.86,1681.29,1001.57,Não,Serviço Privado
31/08/2023,Tour Petrópolis (Carro),1,257.13,257.13,162.27,94.86,Não,Viagens Longas
31/08/2023,Aluguel Van Corporativa,2,1272.77,2545.54,1420.3,1125.24,Não,Serviço Privado
01/09/2023,Passeio Pão de Açúcar (Carro),2,478.82,957.64,543.3,414.34,Não,Passeios Locais
01/09/2023,Tour Petrópolis (Carro),1,428.69,428.69,315.54,113.15,Não,Viagens Longas
01/09/2023,Aluguel Van Corporativa,2,582.45,1164.9,761.65,403.25,Sim,Serviço Privado
01/09/2023,City Tour Completo (Van),2,1332.08,2664.16,1558.33,1105.83,Não,City Tour
01/09/2023,Translado Aeroporto Galeão,3,681.1,2043.3,1520.22,523.08,Não,Translados
02/09/2023,Aluguel Van Corporativa,1,194.18,194.18,143.63,50.55,Não,Serviço Privado
02/09/2023,Translado Aeroporto Santos Dumont,1,1366.8,1366.8,828.69,538.11,Sim,Translados
02/09/2023,Aluguel Van Corporativa,1,917.54,917.54,668.28,249.26,Sim,Serviço Privado
02/09/2023,City Tour Completo (Van),1,1077.36,1077.36,724.25,353.11,Não,City Tour
02/09/2023,Passeio Cristo Redentor (Carro),2,799.49,1598.98,960.02,638.96,Não,Passeios Locais
02/09/2023,Aluguel Van Corporativa,1,392.84,392.84,226.0,166.84,Não,Serviço Privado
02/09/2023,Passeio Pão de Açúcar (Carro),3,814.6,2443.8,1645.5,798.3,Não,Passeios Locais
02/09/2023,Passeio Cristo Redentor (Carro),2,1389.01,2778.02,1981.76,796.26,Sim,Passeios Locais
03/09/2023,Tour Arraial do Cabo (Van),3,1028.44,3085.32,2122.8,962.52,Não,Viagens Longas
03/09/2023,Tour Búzios (Van),1,1055.01,1055.01,705.13,349.88,Não,Viagens Longas
03/09/2023,Passeio Pão de Açúcar (Carro),1,1100.69,1100.69,689.28,411.41,Sim,Passeios Locais
03/09/2023,Passeio Cristo Redentor (Carro),1,1466.8,1466.8,1066.06,400.74,Não,Passeios Locais
03/09/2023,Translado Aeroporto Santos Dumont,2,545.74,1091.48,621.98,469.5,Não,Translados
03/09/2023,Tour Arraial do Cabo (Van),2,515.9,1031.8,607.15,424.65,Não,Viagens Longas
03/09/2023,Tour Arraial do Cabo (Van),2,625.41,1250.82,697.73,553.09,Não,Viagens Longas
03/09/2023,Aluguel Carro Executivo,3,855.42,2566.26,1636.37,929.89,Sim,Serviço Privado
04/09/2023,Translado Aeroporto Galeão,3,1198.79,3596.37,2003.01,1593.36,Sim,Translados
04/09/2023,Passeio Pão de Açúcar (Carro),3,1191.8,3575.4,2578.95,996.45,Sim,Passeios Locais
04/09/2023,Aluguel Carro Executivo,2,978.29,1956.58,1375.36,581.22,Não,Serviço Privado
05/09/2023,Tour Búzios (Van),3,1124.56,3373.68,2122.44,1251.24,Não,Viagens Longas
05/09/2023,Passeio Cristo Redentor (Carro),1,856.71,856.71,514.27,342.44,Não,Passeios Locais
05/09/2023,Tour Arraial do Cabo (Van),2,1057.32,2114.64,1505.61,609.03,Não,Viagens Longas
05/09/2023,Tour Búzios (Van),2,508.14,1016.28,650.82,365.46,Sim,Viagens Longas
05/09/2023,Aluguel Carro Executivo,2,390.86,781.72,473.89,307.83,Sim,Serviço Privado
05/09/2023,Passeio Cristo Redentor (Carro),2,479.7,959.4,681.54,277.86,Sim,Passeios Locais
06/09/2023,Aluguel Carro Executivo,2,573.96,1147.92,799.61,348.31,Não,Serviço Privado
06/09/2023,Tour Arraial do Cabo (Van),1,1176.89,1176.89,713.87,463.02,Não,Viagens Longas
06/09/2023,Translado Aeroporto Galeão,3,600.7,1802.1,1269.14,532.96,Sim,Translados
06/09/2023,Tour Búzios (Van),1,1291.24,1291.24,803.45,487.79,Não,Viagens Longas
06/09/2023,Aluguel Van Corporativa,1,854.86,854.86,476.29,378.57,Não,Serviço Privado
06/09/2023,Translado Aeroporto Santos Dumont,3,276.81,830.43,580.26,250.17,Não,Translados
06/09/2023,Passeio Cristo Redentor (Carro),3,1175.42,3526.26,2526.66,999.6,Não,Passeios Locais
07/09/2023,Tour Búzios (Van),1,232.78,232.78,146.38,86.4,Sim,Viagens Longas
07/09/2023,City Tour Completo (Van),3,892.67,2678.01,1823.96,854.05,Sim,City Tour
07/09/2023,Passeio Pão de Açúcar (Carro),3,899.55,2698.65,1884.25,814.4,Sim,Passeios Locais
07/09/2023,Passeio Pão de Açúcar (Carro),3,685.56,2056.68,1307.47,749.21,Não,Passeios Locais
07/09/2023,Aluguel Carro Executivo,3,1375.05,4125.15,3071.36,1053.79,Não,Serviço Privado
08/09/2023,Translado Aeroporto Santos Dumont,1,1227.01,1227.01,858.66,368.35,Sim,Translados
08/09/2023,Aluguel Van Corporativa,2,359.62,719.24,490.23,229.01,Não,Serviço Privado
08/09/2023,Translado Aeroporto Galeão,2,989.69,1979.38,1221.94,757.44,Não,Translados
08/09/2023,Translado Aeroporto Galeão,2,290.03,580.06,390.33,189.73,Sim,Translados
08/09/2023,Aluguel Van Corporativa,2,256.95,513.9,373.8,140.1,Não,Serviço Privado
08/09/2023,City Tour Completo (Van),3,367.22,1101.66,676.47,425.19,Sim,City Tour
08/09/2023,Tour Búzios (Van),2,426.59,853.18,571.83,281.35,Sim,Viagens Longas
09/09/2023,Translado Aeroporto Santos Dumont,1,430.39,430.39,288.84,141.55,Sim,Translados
09/09/2023,Tour Arraial do Cabo (Van),2,505.81,1011.62,591.01,420.61,Não,Viagens Longas
09/09/2023,City Tour Completo (Van),3,1159.19,3477.57,2499.01,978.56,Sim,City Tour
09/09/2023,Aluguel Van Corporativa,3,422.18,1266.54,790.65,475.89,Não,Serviço Privado
09/09/2023,Aluguel Van Corporativa,3,1203.55,3610.65,2246.76,1363.89,Não,Serviço Privado
09/09/2023,Passeio Cristo Redentor (Carro),3,1015.61,3046.83,1867.28,1179.55,Sim,Passeios Locais
09/09/2023,Passeio Pão de Açúcar (Carro),3,1251.4,3754.2,2655.18,1099.02,Não,Passeios Locais
10/09/2023,City Tour Completo (Van),1,453.77,453.77,301.38,152.39,Sim,City Tour
10/09/2023,Tour Búzios (Van),2,1396.46,2792.92,1828.92,964.0,Sim,Viagens Longas
10/09/2023,Translado Aeroporto Galeão,3,520.75,1562.25,947.47,614.78,Não,Translados
10/09/2023,Aluguel Carro Executivo,2,1440.17,2880.34,1647.05,1233.29,Não,Serviço Privado
10/09/2023,Tour Arraial do Cabo (Van),2,212.55,425.1,258.86,166.24,Não,Viagens Longas
10/09/2023,City Tour Completo (Van),2,1142.58,2285.16,1271.05,1014.11,Não,City Tour
10/09/2023,Passeio Pão de Açúcar (Carro),1,1375.14,1375.14,1001.84,373.3,Sim,Passeios Locais
10/09/2023,Translado Aeroporto Santos Dumont,3,444.7,1334.1,767.93,566.17,Não,Translados
11/09/2023,Tour Petrópolis (Carro),2,1159.72,2319.44,1370.39,949.05,Não,Viagens Longas
11/09/2023,Translado Aeroporto Galeão,2,443.8,887.6,584.32,303.28,Sim,Translados
11/09/2023,Aluguel Van Corporativa,3,819.44,2458.32,1795.05,663.27,Não,Serviço Privado
11/09/2023,Tour Petrópolis (Carro),3,981.6,2944.8,2168.6,776.2,Não,Viagens Longas
12/09/2023,Tour Petrópolis (Carro),3,525.01,1575.03,971.68,603.35,Não,Viagens Longas
12/09/2023,Translado Aeroporto Galeão,1,1162.7,1162.7,712.85,449.85,Não,Translados
12/09/2023,Tour Arraial do Cabo (Van),2,1235.88,2471.76,1765.97,705.79,Sim,Viagens Longas
12/09/2023,City Tour Completo (Van),3,261.89,785.67,499.23,286.44,Não,City Tour
12/09/2023,Tour Búzios (Van),3,856.68,2570.04,1456.44,1113.6,Sim,Viagens Longas
12/09/2023,Tour Arraial do Cabo (Van),1,792.76,792.76,444.57,348.19,Não,Viagens Longas
12/09/2023,Aluguel Carro Executivo,3,326.75,980.25,683.11,297.14,Sim,Serviço Privado
12/09/2023,Translado Aeroporto Santos Dumont,1,1303.29,1303.29,976.73,326.56,Sim,Translados
13/09/2023,Aluguel Van Corporativa,3,1375.83,4127.49,2796.79,1330.7,Não,Serviço Privado
13/09/2023,City Tour Completo (Van),3,376.61,1129.83,679.56,450.27,Não,City Tour
13/09/2023,Translado Aeroporto Galeão,1,930.23,930.23,576.21,354.02,Sim,Translados
13/09/2023,City Tour Completo (Van),1,1222.48,1222.48,747.15,475.33,Sim,City Tour
13/09/2023,Passeio Cristo Redentor (Carro),2,520.28,1040.56,674.67,365.89,Não,Passeios Locais
13/09/2023,Tour Arraial do Cabo (Van),2,1459.69,2919.38,2035.5,883.88,Sim,Viagens Longas
13/09/2023,Translado Aeroporto Galeão,2,1389.67,2779.34,1721.08,1058.26,Não,Translados
14/09/2023,Tour Petrópolis (Carro),2,1139.92,2279.84,1534.28,745.56,Não,Viagens Longas
14/09/2023,Tour Arraial do Cabo (Van),1,1399.04,1399.04,932.88,466.16,Não,Viagens Longas
14/09/2023,Passeio Pão de Açúcar (Carro),3,610.29,1830.87,1345.22,485.65,Não,Passeios Locais
14/09/2023,Tour Búzios (Van),1,322.26,322.26,224.13,98.13,Não,Viagens Longas
14/09/2023,Passeio Pão de Açúcar (Carro),3,1223.51,3670.53,2564.57,1105.96,Sim,Passeios Locais
15/09/2023,Passeio Pão de Açúcar (Carro),3,722.26,2166.78,1476.57,690.21,Não,Passeios Locais
15/09/2023,Aluguel Van Corporativa,3,471.21,1413.63,997.49,416.14,Sim,Serviço Privado
15/09/2023,Tour Petrópolis (Carro),1,510.18,510.18,376.92,133.26,Sim,Viagens Longas
15/09/2023,Aluguel Carro Executivo,1,217.99,217.99,157.12,60.87,Não,Serviço Privado
15/09/2023,Translado Aeroporto Santos Dumont,3,417.65,1252.95,886.97,365.98,Não,Translados
15/09/2023,Translado Aeroporto Santos Dumont,2,431.41,862.82,515.84,346.98,Não,Translados
15/09/2023,Translado Aeroporto Santos Dumont,1,493.74,493.74,327.56,166.18,Sim,Translados
15/09/2023,Aluguel Van Corporativa,3,216.43,649.29,391.27,258.02,Não,Serviço Privado
16/09/2023,Translado Aeroporto Santos Dumont,2,1056.75,2113.5,1361.96,751.54,Sim,Translados
16/09/2023,Passeio Pão de Açúcar (Carro),3,519.13,1557.39,1068.68,488.71,Não,Passeios Locais
16/09/2023,Aluguel Van Corporativa,3,777.25,2331.75,1432.16,899.59,Sim,Serviço Privado
16/09/2023,Translado Aeroporto Galeão,1,396.43,396.43,271.47,124.96,Não,Translados
16/09/2023,Aluguel Carro Executivo,1,1286.19,1286.19,783.23,502.96,Sim,Serviço Privado
16/09/2023,Translado Aeroporto Galeão,2,1184.99,2369.98,1661.79,708.19,Sim,Translados
17/09/2023,Tour Petrópolis (Carro),2,184.04,368.08,265.77,102.31,Não,Viagens Longas
17/09/2023,Translado Aeroporto Galeão,3,304.71,914.13,517.46,396.67,Sim,Translados
17/09/2023,Translado Aeroporto Santos Dumont,3,1464.47,4393.41,2750.75,1642.66,Sim,Translados
17/09/2023,Passeio Cristo Redentor (Carro),3,351.95,1055.85,619.33,436.52,Não,Passeios Locais
17/09/2023,Passeio Cristo Redentor (Carro),1,1435.64,1435.64,972.84,462.8,Não,Passeios Locais
17/09/2023,Translado Aeroporto Galeão,1,569.77,569.77,338.41,231.36,Não,Translados
17/09/2023,Passeio Cristo Redentor (Carro),1,342.29,342.29,240.1,102.19,Sim,Passeios Locais
18/09/2023,Tour Arraial do Cabo (Van),2,597.4,1194.8,793.82,400.98,Não,Viagens Longas
18/09/2023,Aluguel Carro Executivo,2,1363.91,2727.82,1828.39,899.43,Sim,Serviço Privado
18/09/2023,Translado Aeroporto Galeão,3,524.1,1572.3,1172.45,399.85,Não,Translados
18/09/2023,Translado Aeroporto Galeão,1,575.06,575.06,362.73,212.33,Não,Translados
18/09/2023,Tour Petrópolis (Carro),2,1310.92,2621.84,1613.86,1007.98,Sim,Viagens Longas
18/09/2023,Tour Búzios (Van),1,693.36,693.36,427.43,265.93,Não,Viagens Longas
18/09/2023,Tour Arraial do Cabo (Van),3,1458.98,4376.94,2918.61,1458.33,Não,Viagens Longas
18/09/2023,Passeio Cristo Redentor (Carro),1,621.82,621.82,342.52,279.3,Sim,Passeios Locais
19/09/2023,Translado Aeroporto Santos Dumont,2,485.25,970.5,577.52,392.98,Não,Translados
19/09/2023,Passeio Cristo Redentor (Carro),1,372.87,372.87,213.72,159.15,Sim,Passeios Locais
19/09/2023,Translado Aeroporto Santos Dumont,1,780.79,780.79,583.57,197.22,Não,Translados
19/09/2023,Tour Búzios (Van),1,933.24,933.24,647.1,286.14,Sim,Viagens Longas
20/09/2023,Translado Aeroporto Santos Dumont,3,1103.07,3309.21,2479.64,829.57,Não,Translados
20/09/2023,Tour Arraial do Cabo (Van),3,811.5,2434.5,1459.84,974.66,Não,Viagens Longas
20/09/2023,Translado Aeroporto Santos Dumont,2,213.78,427.56,265.26,162.3,Não,Translados
20/09/2023,Tour Petrópolis (Carro),1,1082.64,1082.64,694.75,387.89,Sim,Viagens Longas
20/09/2023,Aluguel Van Corporativa,3,839.27,2517.81,1409.43,1108.38,Sim,Serviço Privado
20/09/2023,Translado Aeroporto Galeão,3,1306.82,3920.46,2272.24,1648.22,Não,Translados
20/09/2023,Translado Aeroporto Santos Dumont,1,247.38,247.38,175.96,71.42,Não,Translados
20/09/2023,Tour Búzios (Van),2,1154.58,2309.16,1663.74,645.42,Não,Viagens Longas
21/09/2023,Translado Aeroporto Santos Dumont,2,934.89,1869.78,1274.62,595.16,Sim,Translados
21/09/2023,Translado Aeroporto Santos Dumont,3,1360.44,4081.32,2917.5,1163.82,Não,Translados
21/09/2023,Aluguel Carro Executivo,2,797.4,1594.8,877.52,717.28,Não,Serviço Privado
22/09/2023,Aluguel Van Corporativa,3,1059.98,3179.94,2162.12,1017.82,Não,Serviço Privado
22/09/2023,City Tour Completo (Van),1,426.97,426.97,283.32,143.65,Não,City Tour
22/09/2023,Aluguel Carro Executivo,3,582.99,1748.97,1170.61,578.36,Não,Serviço Privado
22/09/2023,Tour Petrópolis (Carro),2,521.86,1043.72,588.26,455.46,Não,Viagens Longas
23/09/2023,Tour Petrópolis (Carro),3,404.47,1213.41,842.63,370.78,Não,Viagens Longas
23/09/2023,Passeio Pão de Açúcar (Carro),1,679.38,679.38,375.07,304.31,Sim,Passeios Locais
23/09/2023,Translado Aeroporto Galeão,1,855.98,855.98,527.72,328.26,Não,Translados
23/09/2023,Passeio Pão de Açúcar (Carro),1,1147.01,1147.01,766.96,380.05,Sim,Passeios Locais
23/09/2023,Translado Aeroporto Galeão,1,267.79,267.79,151.79,116.0,Não,Translados
24/09/2023,Translado Aeroporto Santos Dumont,2,1244.29,2488.58,1644.53,844.05,Sim,Translados
24/09/2023,Tour Petrópolis (Carro),1,340.5,340.5,202.5,138.0,Sim,Viagens Longas
24/09/2023,Translado Aeroporto Santos Dumont,2,1266.49,2532.98,1759.09,773.89,Sim,Translados
25/09/2023,Translado Aeroporto Santos Dumont,2,876.45,1752.9,1072.14,680.76,Não,Translados
25/09/2023,Passeio Pão de Açúcar (Carro),2,268.26,536.52,359.65,176.87,Sim,Passeios Locais
25/09/2023,Tour Arraial do Cabo (Van),3,793.35,2380.05,1713.21,666.84,Sim,Viagens Longas
25/09/2023,Tour Búzios (Van),1,1017.34,1017.34,758.68,258.66,Não,Viagens Longas
25/09/2023,Passeio Cristo Redentor (Carro),3,173.36,520.08,309.02,211.06,Não,Passeios Locais
25/09/2023,Aluguel Van Corporativa,2,518.9,1037.8,620.03,417.77,Sim,Serviço Privado
25/09/2023,Translado Aeroporto Galeão,2,1234.84,2469.68,1714.62,755.06,Sim,Translados
25/09/2023,Passeio Cristo Redentor (Carro),2,574.13,1148.26,674.0,474.26,Sim,Passeios Locais
26/09/2023,Tour Arraial do Cabo (Van),3,600.38,1801.14,1170.37,630.77,Não,Viagens Longas
26/09/2023,Aluguel Van Corporativa,1,583.37,583.37,367.39,215.98,Sim,Serviço Privado
26/09/2023,Tour Petrópolis (Carro),3,494.89,1484.67,866.19,618.48,Não,Viagens Longas
26/09/2023,Passeio Pão de Açúcar (Carro),3,1022.19,3066.57,1869.37,1197.2,Não,Passeios Locais
26/09/2023,Aluguel Van Corporativa,1,1454.85,1454.85,855.2,599.65,Sim,Serviço Privado
26/09/2023,City Tour Completo (Van),2,621.68,1243.36,799.76,443.6,Sim,City Tour
26/09/2023,Passeio Cristo Redentor (Carro),2,1219.66,2439.32,1493.66,945.66,Sim,Passeios Locais
27/09/2023,Passeio Cristo Redentor (Carro),1,1079.5,1079.5,774.47,305.03,Não,Passeios Locais
27/09/2023,Passeio Pão de Açúcar (Carro),1,670.39,670.39,394.71,275.68,Não,Passeios Locais
27/09/2023,Tour Petrópolis (Carro),2,312.83,625.66,354.36,271.3,Sim,Viagens Longas
27/09/2023,Passeio Cristo Redentor (Carro),2,938.61,1877.22,1363.18,514.04,Não,Passeios Locais
27/09/2023,City Tour Completo (Van),1,575.29,575.29,319.53,255.76,Não,City Tour
27/09/2023,Tour Arraial do Cabo (Van),3,859.71,2579.13,1626.79,952.34,Não,Viagens Longas
27/09/2023,Passeio Cristo Redentor (Carro),3,1056.49,3169.47,1988.21,1181.26,Sim,Passeios Locais
28/09/2023,Aluguel Carro Executivo,3,396.93,1190.79,839.88,350.91,Não,Serviço Privado
28/09/2023,Tour Arraial do Cabo (Van),3,301.01,903.03,511.9,391.13,Não,Viagens Longas
28/09/2023,Aluguel Carro Executivo,3,1154.91,3464.73,2293.6,1171.13,Sim,Serviço Privado
28/09/2023,City Tour Completo (Van),2,772.41,1544.82,992.93,551.89,Não,City Tour
28/09/2023,Passeio Cristo Redentor (Carro),2,303.85,607.7,441.09,166.61,Não,Passeios Locais
28/09/2023,Tour Petrópolis (Carro),3,1043.96,3131.88,1918.76,1213.12,Sim,Viagens Longas
28/09/2023,Translado Aeroporto Galeão,3,1099.35,3298.05,1906.15,1391.9,Não,Translados
28/09/2023,Translado Aeroporto Galeão,1,949.89,949.89,625.1,324.79,Não,Translados
29/09/2023,Passeio Cristo Redentor (Carro),1,185.75,185.75,135.29,50.46,Não,Passeios Locais
29/09/2023,Passeio Pão de Açúcar (Carro),1,686.96,686.96,493.19,193.77,Não,Passeios Locais
29/09/2023,Tour Petrópolis (Carro),3,1081.06,3243.18,2336.97,906.21,Não,Viagens Longas
29/09/2023,Translado Aeroporto Santos Dumont,1,1191.87,1191.87,821.19,370.68,Não,Translados
30/09/2023,Passeio Pão de Açúcar (Carro),1,506.82,506.82,330.72,176.1,Não,Passeios Locais
30/09/2023,Aluguel Carro Executivo,1,991.14,991.14,624.83,366.31,Sim,Serviço Privado
30/09/2023,Translado Aeroporto Santos Dumont,1,1022.64,1022.64,745.68,276.96,Sim,Translados
30/09/2023,Tour Petrópolis (Carro),2,1238.12,2476.24,1498.5,977.74,Não,Viagens Longas
01/10/2023,Passeio Pão de Açúcar (Carro),1,639.89,639.89,404.46,235.43,Sim,Passeios Locais
01/10/2023,Tour Búzios (Van),3,272.25,816.75,543.16,273.59,Sim,Viagens Longas
01/10/2023,Passeio Cristo Redentor (Carro),1,1039.98,1039.98,733.26,306.72,Sim,Passeios Locais
01/10/2023,Tour Petrópolis (Carro),1,431.08,431.08,259.55,171.53,Sim,Viagens Longas
02/10/2023,Passeio Pão de Açúcar (Carro),3,1186.29,3558.87,2000.82,1558.05,Sim,Passeios Locais
